1.0,0.2725569721472265
2.0,0.2718368893888438
3.0,0.27052752936220315
4.0,0.26955860653704383
5.0,0.26877717910693094
6.0,0.2695669546046107
7.0,0.2696435050169615
8.0,0.26925537080660594
9.0,0.2680070274082228
10.0,0.26438533866095787
11.0,0.2646121934632281
12.0,0.26423203726602207
13.0,0.26280693771143887
14.0,0.263662214010186
15.0,0.2615764247983669
16.0,0.26181225156646454
17.0,0.26148362032317657
18.0,0.2613582162863269
19.0,0.2620796999584227
20.0,0.2608821019328809
21.0,0.25815627398901714
22.0,0.25741213428842225
23.0,0.2552285393361466
24.0,0.2541740044367944
25.0,0.2528423276196167
26.0,0.2522133584665872
27.0,0.2516432657038796
28.0,0.2505779731375438
29.0,0.25045723417576576
30.0,0.2512663991790562
31.0,0.2517498155622255
32.0,0.24915570517458754
33.0,0.2500812633709139
34.0,0.24903315847913846
35.0,0.2475055741613038
36.0,0.2470998779381892
37.0,0.24873315658827966
38.0,0.25108297604774016
39.0,0.25222198743728746
40.0,0.2513235295871565
41.0,0.25102992419643105
42.0,0.25139144317715995
43.0,0.2498140638453917
44.0,0.2516220567075481
45.0,0.25252685546028913
46.0,0.2533632651002932
47.0,0.2543224214575928
48.0,0.2567919476344232
49.0,0.2578392278603891
50.0,0.25785649407244066
51.0,0.25862774389048976
52.0,0.2590903781633353
53.0,0.2594688882834609
54.0,0.2617856969323153
55.0,0.2627657116231789
56.0,0.26294664766209674
57.0,0.26248685920133424
58.0,0.2630049629330459
59.0,0.26330393059514645
60.0,0.2673158331005549
61.0,0.26629795677290763
62.0,0.2663907106592701
63.0,0.2663907106592701
64.0,0.2666993203048838
65.0,0.2666993203048838
66.0,0.2666993203048838
67.0,0.26789211004022867
68.0,0.26943985348869354
69.0,0.26978120043244275
70.0,0.2703020790490586
71.0,0.2739410405083983
72.0,0.27352342120492285
73.0,0.2796745049131455
74.0,0.2789220668654278
75.0,0.28129162610441233
76.0,0.28049124411218035
77.0,0.28304642846946715
78.0,0.28257742892425725
79.0,0.2822687913521107
80.0,0.28344508403041796
81.0,0.283180332926894
82.0,0.2837723613496043
83.0,0.2861944055372971
84.0,0.2871579147473514
85.0,0.2867427839151498
86.0,0.2863681251416274
87.0,0.28735555992295486
88.0,0.28735555992295486
89.0,0.28735555992295486
90.0,0.28735555992295486
91.0,0.28735555992295486
92.0,0.2871397281090943
93.0,0.29478376219892916
94.0,0.2988120292403525
95.0,0.3010258269123715
96.0,0.30209258197611305
97.0,0.30213293094405896
98.0,0.30213293094405896
99.0,0.30150647984019
100.0,0.33883125509383377
